Entity,Year,Code,co2_per_capita,renewables_energy_per_capita,renewables_share_energy,GDP per capita,World region according to OWID
Japan,2023,JPN,7.935,4642.009,11.965,45858.66,Asia
Japan,2024,JPN,7.772,4886.513,12.697,46106.92,Asia
Kazakhstan,1990,KAZ,15.588,1192.785,2.384,16837.691,Asia
Kazakhstan,1991,KAZ,15.072,1157.501,2.333,14877.527,Asia
Kazakhstan,1992,KAZ,13.473,1100.365,2.254,14045.104,Asia
Kazakhstan,1993,KAZ,12.015,1226.761,2.838,12795.875,Asia
Kazakhstan,1994,KAZ,10.248,1495.984,3.836,11334.983,Asia
Kazakhstan,1995,KAZ,10.069,1383.199,3.875,10600.33,Asia
Kazakhstan,1996,KAZ,9.425,1240.488,3.917,10857.436,Asia
Kazakhstan,1997,KAZ,9.181,1125.257,3.938,11298.58,Asia
Kazakhstan,1998,KAZ,9.306,1090.143,3.95,11364.031,Asia
Kazakhstan,1999,KAZ,7.684,1102.062,4.197,11815.773,Asia
Kazakhstan,2000,KAZ,9.173,1349.554,5.679,12935.864,Asia
Kazakhstan,2001,KAZ,8.862,1433.245,5.382,14612.029,Asia
Kazakhstan,2002,KAZ,10.013,1555.56,5.767,15960.874,Asia
Kazakhstan,2003,KAZ,11.114,1492.319,5.074,17344.752,Asia
Kazakhstan,2004,KAZ,11.702,1377.512,4.463,18886.582,Asia
Kazakhstan,2005,KAZ,12.428,1322.523,4.196,20565.53,Asia
Kazakhstan,2006,KAZ,13.639,1289.779,3.832,22574.344,Asia
Kazakhstan,2007,KAZ,13.884,1336.789,3.613,24351.346,Asia
Kazakhstan,2008,KAZ,13.764,1198.24,3.104,24895.664,Asia
Kazakhstan,2009,KAZ,13.429,1086.375,3.18,24901.354,Asia
Kazakhstan,2010,KAZ,14.735,1240.775,3.426,26374.84,Asia
Kazakhstan,2011,KAZ,13.955,1196.736,2.948,27946.16,Asia
Kazakhstan,2012,KAZ,14.172,1137.783,2.703,28881.242,Asia
Kazakhstan,2013,KAZ,14.441,1126.957,2.709,30177.488,Asia
Kazakhstan,2014,KAZ,16.79,1182.172,2.743,30986.438,Asia
Kazakhstan,2015,KAZ,16.758,1322.601,3.77,30893.76,Asia
Kazakhstan,2016,KAZ,16.431,1640.024,4.246,30758.322,Asia
Kazakhstan,2017,KAZ,17.034,1560.867,3.815,31524.441,Asia
Kazakhstan,2018,KAZ,17.408,1432.93,3.445,32330.227,Asia
Kazakhstan,2019,KAZ,15.411,1430.069,3.447,33298.21,Asia
Kazakhstan,2020,KAZ,14.464,1512.503,4.014,32011.549,Asia
Kazakhstan,2021,KAZ,12.404,1570.31,3.78,32945.85,Asia
Kazakhstan,2022,KAZ,13.694,1629.765,3.995,33506.26,Asia
Kazakhstan,2023,KAZ,14.076,1734.645,4.179,34703.234,Asia
Kazakhstan,2024,KAZ,13.937,2136.749,5.12,35973.965,Asia
Kuwait,1990,KWT,22.473,0.0,0.0,38932.945,Asia
Kuwait,1991,KWT,364.791,0.0,0.0,28633.969,Asia
Kuwait,1992,KWT,18.155,0.0,0.0,43266.934,Asia
Kuwait,1993,KWT,29.401,0.0,0.0,56684.188,Asia
Kuwait,1994,KWT,34.406,0.0,0.0,61753.848,Asia
Kuwait,1995,KWT,33.46,0.0,0.0,64093.52,Asia
Kuwait,1996,KWT,29.919,0.0,0.0,62665.223,Asia
Kuwait,1997,KWT,31.753,0.0,0.0,62151.953,Asia
Kuwait,1998,KWT,28.688,0.0,0.0,62450.09,Asia
Kuwait,1999,KWT,28.992,0.0,0.0,59533.953,Asia
Kuwait,2000,KWT,28.127,0.0,0.0,60585.3,Asia
Kuwait,2001,KWT,29.44,0.0,0.0,59099.664,Asia
Kuwait,2002,KWT,29.182,0.0,0.0,59348.617,Asia
Kuwait,2003,KWT,29.618,0.0,0.0,67984.31,Asia
Kuwait,2004,KWT,30.526,0.0,0.0,73298.06,Asia
Kuwait,2005,KWT,33.358,0.0,0.0,78193.9,Asia
Kuwait,2006,KWT,32.233,0.0,0.0,79521.35,Asia
Kuwait,2007,KWT,30.821,0.0,0.0,79474.76,Asia
Kuwait,2008,KWT,31.848,0.0,0.0,77036.51,Asia
Kuwait,2009,KWT,31.777,0.0,0.0,67896.266,Asia
Kuwait,2010,KWT,30.482,0.0,0.0,62956.215,Asia
Kuwait,2011,KWT,27.819,0.0,0.0,64844.5,Asia
Kuwait,2012,KWT,30.327,0.0,0.0,64908.26,Asia
Kuwait,2013,KWT,23.675,0.133,0.0,62458.81,Asia
Kuwait,2014,KWT,20.458,2.275,0.002,60065.656,Asia
Kuwait,2015,KWT,24.337,3.361,0.003,57763.516,Asia
Kuwait,2016,KWT,25.979,30.632,0.026,56936.62,Asia
Kuwait,2017,KWT,24.072,32.02,0.028,52285.586,Asia
Kuwait,2018,KWT,23.697,31.746,0.028,51623.81,Asia
Kuwait,2019,KWT,23.559,34.647,0.035,51380.645,Asia
Kuwait,2020,KWT,20.477,35.614,0.037,49372.82,Asia
Kuwait,2021,KWT,20.15,119.743,0.111,50651.957,Asia
Kuwait,2022,KWT,25.242,94.757,0.093,51379.883,Asia
Kuwait,2023,KWT,25.454,86.456,0.084,47777.402,Asia
Kuwait,2024,KWT,26.248,80.465,0.076,46137.47,Asia
Latvia,1990,LVA,7.391,4694.839,14.555,17508.787,Europe
Latvia,1991,LVA,6.765,3434.297,11.502,15376.091,Europe
Latvia,1992,LVA,5.428,2678.097,12.318,10582.207,Europe
Latvia,1993,LVA,4.65,3116.01,16.32,10255.142,Europe
Latvia,1994,LVA,4.113,3641.289,19.401,10656.608,Europe
Latvia,1995,LVA,3.674,3281.779,18.407,10707.515,Europe
Latvia,1996,LVA,3.748,2103.189,12.483,11077.862,Europe
Latvia,1997,LVA,3.567,3373.432,19.779,12215.016,Europe
Latvia,1998,LVA,3.446,4976.5,26.66,13138.401,Europe
Latvia,1999,LVA,3.228,3205.545,19.963,13619.099,Europe
Latvia,2000,LVA,2.99,3312.24,20.891,14554.213,Europe
Latvia,2001,LVA,3.206,3354.417,19.382,15695.906,Europe
Latvia,2002,LVA,3.254,2947.216,16.668,17096.559,Europe
Latvia,2003,LVA,3.375,2787.342,15.783,18717.668,Europe
Latvia,2004,LVA,3.415,3832.301,19.121,20574.12,Europe
Latvia,2005,LVA,3.487,4120.609,19.73,23213.354,Europe
Latvia,2006,LVA,3.745,3382.867,16.884,26431.814,Europe
Latvia,2007,LVA,3.925,3435.782,16.497,29423.736,Europe
Latvia,2008,LVA,3.765,3911.164,18.494,28726.973,Europe
Latvia,2009,LVA,3.481,4388.24,21.616,24520.68,Europe
Latvia,2010,LVA,4.078,4677.743,19.887,24119.73,Europe
Latvia,2011,LVA,3.791,4040.573,18.86,25308.732,Europe
Latvia,2012,LVA,3.696,5388.727,24.023,27496.545,Europe
Latvia,2013,LVA,3.661,4754.261,21.731,28375.184,Europe
Latvia,2014,LVA,3.597,3862.252,18.958,29243.742,Europe
Latvia,2015,LVA,3.672,3938.322,18.663,30599.613,Europe
Latvia,2016,LVA,3.679,4797.224,21.134,31668.516,Europe
Latvia,2017,LVA,3.714,7392.975,29.607,33036.39,Europe
Latvia,2018,LVA,4.069,5055.651,22.387,34729.707,Europe
Latvia,2019,LVA,3.988,4659.669,19.894,35208.195,Europe
Latvia,2020,LVA,3.682,5332.619,24.894,34225.9,Europe
Latvia,2021,LVA,3.828,5456.933,24.165,36912.01,Europe
Latvia,2022,LVA,3.513,5383.809,26.646,37718.71,Europe
Latvia,2023,LVA,3.501,6758.425,31.776,37277.723,Europe
Latvia,2024,LVA,3.452,6050.506,29.669,37611.67,Europe
Lithuania,1990,LTU,9.672,311.23,0.59,20586.229,Europe
Lithuania,1991,LTU,10.218,253.657,0.457,19384.818,Europe
Lithuania,1992,LTU,5.725,233.638,0.662,15280.389,Europe
Lithuania,1993,LTU,4.434,296.632,1.064,12861.695,Europe
Lithuania,1994,LTU,4.314,343.527,1.418,11686.438,Europe
Lithuania,1995,LTU,4.151,285.663,1.051,12164.204,Europe
Lithuania,1996,LTU,4.373,251.563,0.843,12873.201,Europe
Lithuania,1997,LTU,4.243,229.317,0.822,14045.005,Europe
Lithuania,1998,LTU,4.509,326.496,1.083,15202.912,Europe
Lithuania,1999,LTU,3.818,326.435,1.314,15143.193,Europe
Lithuania,2000,LTU,3.383,269.254,1.209,15771.427,Europe
Lithuania,2001,LTU,3.626,260.702,1.01,16933.023,Europe
Lithuania,2002,LTU,3.678,284.598,1.01,18216.545,Europe
Lithuania,2003,LTU,3.707,265.778,0.896,20302.984,Europe
Lithuania,2004,LTU,3.925,347.039,1.144,21867.287,Europe
Lithuania,2005,LTU,4.173,384.241,1.363,23944.701,Europe
Lithuania,2006,LTU,4.341,428.319,1.571,26129.34,Europe
Lithuania,2007,LTU,4.789,676.678,2.221,29370.773,Europe
Lithuania,2008,LTU,4.664,730.055,2.403,30445.781,Europe
Lithuania,2009,LTU,4.056,772.807,2.737,26217.545,Europe
Lithuania,2010,LTU,4.455,958.415,4.494,26887.492,Europe
Lithuania,2011,LTU,4.609,1151.505,5.089,29240.748,Europe
Lithuania,2012,LTU,4.703,1295.289,5.654,30920.33,Europe
Lithuania,2013,LTU,4.444,1614.132,7.556,32474.64,Europe
Lithuania,2014,LTU,4.379,1639.734,7.885,33975.086,Europe
Lithuania,2015,LTU,4.489,1826.482,8.308,35251.297,Europe
Lithuania,2016,LTU,4.566,2159.084,9.468,36618.15,Europe
Lithuania,2017,LTU,4.693,2648.16,10.892,38774.49,Europe
Lithuania,2018,LTU,4.787,2403.92,9.533,41019.79,Europe
Lithuania,2019,LTU,4.883,2622.862,10.436,43062.324,Europe
Lithuania,2020,LTU,4.829,2841.065,11.356,43091.797,Europe
Lithuania,2021,LTU,4.93,3000.332,12.011,45873.527,Europe
Lithuania,2022,LTU,4.578,3301.802,14.382,46651.215,Europe
Lithuania,2023,LTU,4.382,4455.752,18.719,46159.707,Europe
Lithuania,2024,LTU,4.387,5938.892,23.414,47165.367,Europe
Luxembourg,1990,LUX,30.938,611.785,0.629,81450.57,Europe
Luxembourg,1991,LUX,32.109,716.119,0.694,87313.72,Europe
Luxembourg,1992,LUX,31.098,589.904,0.578,87729.4,Europe
Luxembourg,1993,LUX,31.062,584.291,0.572,90195.664,Europe
Luxembourg,1994,LUX,28.624,710.422,0.733,92375.36,Europe
Luxembourg,1995,LUX,22.375,747.997,0.9,92391.34,Europe
Luxembourg,1996,LUX,22.2,519.46,0.616,92416.516,Europe
Luxembourg,1997,LUX,20.402,696.376,0.855,96211.734,Europe
Luxembourg,1998,LUX,18.052,950.913,1.224,101364.67,Europe
Luxembourg,1999,LUX,18.886,802.536,0.99,108180.41,Europe
Luxembourg,2000,LUX,19.953,1104.59,1.296,114141.586,Europe
Luxembourg,2001,LUX,20.838,1069.861,1.186,116258.43,Europe
Luxembourg,2002,LUX,22.354,951.82,0.975,118757.53,Europe
Luxembourg,2003,LUX,23.129,881.363,0.872,120396.26,Europe
Luxembourg,2004,LUX,25.782,1192.98,1.057,123720.26,Europe
Luxembourg,2005,LUX,25.949,1250.901,1.108,124866.86,Europe
Luxembourg,2006,LUX,25.177,1441.568,1.321,130284.97,Europe
Luxembourg,2007,LUX,23.533,2590.495,2.484,138677.97,Europe
Luxembourg,2008,LUX,22.836,2627.851,2.585,135812.22,Europe
Luxembourg,2009,LUX,21.316,2438.405,2.554,129002.24,Europe
Luxembourg,2010,LUX,22.054,2396.122,2.428,131432.06,Europe
Luxembourg,2011,LUX,21.384,2343.275,2.491,129885.37,Europe
Luxembourg,2012,LUX,20.45,2618.73,2.902,128895.41,Europe
Luxembourg,2013,LUX,18.999,2982.924,3.551,129945.45,Europe
Luxembourg,2014,LUX,17.629,3372.06,4.242,130247.664,Europe
Luxembourg,2015,LUX,16.389,3699.802,4.903,130097.26,Europe
Luxembourg,2016,LUX,15.556,3848.733,5.297,133661.66,Europe
Luxembourg,2017,LUX,15.509,4844.0,6.526,132169.83,Europe
Luxembourg,2018,LUX,15.715,5307.337,6.964,131733.89,Europe
Luxembourg,2019,LUX,15.722,5872.477,7.718,132724.75,Europe
Luxembourg,2020,LUX,12.796,6797.622,10.605,129865.63,Europe
Luxembourg,2021,LUX,13.134,6682.228,9.928,136772.44,Europe
Luxembourg,2022,LUX,11.135,6536.369,11.035,132570.83,Europe
Luxembourg,2023,LUX,10.285,7094.914,12.572,130048.92,Europe
Luxembourg,2024,LUX,10.46,8390.462,14.278,128475.28,Europe
Malaysia,1990,MYS,3.043,627.216,4.645,12013.697,Asia
Malaysia,1991,MYS,3.586,673.803,4.096,12795.05,Asia
Malaysia,1992,MYS,3.874,632.112,3.497,13567.894,Asia
Malaysia,1993,MYS,4.482,697.655,3.937,14533.79,Asia
Malaysia,1994,MYS,4.415,908.573,4.956,15474.015,Asia
Malaysia,1995,MYS,5.391,849.568,4.343,16568.516,Asia
Malaysia,1996,MYS,5.281,690.645,3.241,17771.71,Asia
Malaysia,1997,MYS,5.542,542.294,2.248,18604.514,Asia
Malaysia,1998,MYS,5.011,565.149,2.498,16817.172,Asia
Malaysia,1999,MYS,4.635,935.025,3.965,17428.625,Asia
Malaysia,2000,MYS,5.35,923.547,3.472,18532.91,Asia
Malaysia,2001,MYS,5.564,788.512,2.964,18186.441,Asia
Malaysia,2002,MYS,5.478,667.955,2.442,18708.87,Asia
Malaysia,2003,MYS,6.215,614.709,2.124,19329.006,Asia
Malaysia,2004,MYS,6.718,669.29,2.19,20168.506,Asia
Malaysia,2005,MYS,6.579,696.677,2.155,20767.586,Asia
Malaysia,2006,MYS,6.441,716.493,2.242,21444.486,Asia
Malaysia,2007,MYS,6.499,688.082,2.063,22305.12,Asia
Malaysia,2008,MYS,6.995,855.354,2.527,22898.002,Asia
Malaysia,2009,MYS,6.831,799.638,2.488,22106.643,Asia
Malaysia,2010,MYS,6.957,717.595,2.202,23307.97,Asia
Malaysia,2011,MYS,6.977,880.435,2.703,24115.818,Asia
Malaysia,2012,MYS,7.18,1007.661,2.877,25006.36,Asia
Malaysia,2013,MYS,8.009,1198.704,3.328,25736.354,Asia
Malaysia,2014,MYS,7.983,1312.74,3.679,26818.432,Asia
Malaysia,2015,MYS,7.554,1370.665,3.849,27699.627,Asia
Malaysia,2016,MYS,7.464,1824.066,4.961,28425.371,Asia
Malaysia,2017,MYS,7.555,2309.812,6.312,29551.545,Asia
Malaysia,2018,MYS,7.981,2319.786,6.332,30459.965,Asia
Malaysia,2019,MYS,8.303,2378.372,6.431,31300.508,Asia
Malaysia,2020,MYS,7.736,2524.032,7.175,29200.453,Asia
Malaysia,2021,MYS,7.973,2779.111,7.646,29822.85,Asia
Malaysia,2022,MYS,8.125,3047.833,7.833,32129.223,Asia
Malaysia,2023,MYS,7.866,3048.646,8.117,32857.668,Asia
Malaysia,2024,MYS,8.162,3205.388,8.282,34116.23,Asia
Mexico,1990,MEX,3.825,1014.495,6.385,17169.592,North America
Mexico,1991,MEX,3.907,960.35,5.984,17511.73,North America
Mexico,1992,MEX,3.864,1096.938,6.836,17796.406,North America
Mexico,1993,MEX,3.853,1076.589,6.828,17970.588,North America
Mexico,1994,MEX,3.938,848.875,5.181,18422.82,North America
Mexico,1995,MEX,3.642,1064.702,6.739,17028.121,North America
Mexico,1996,MEX,3.694,1150.916,7.227,17775.873,North America
Mexico,1997,MEX,3.855,974.92,6.075,18737.643,North America
Mexico,1998,MEX,3.987,916.115,5.574,19573.066,North America
Mexico,1999,MEX,3.975,1131.349,6.9,19793.285,North America
Mexico,2000,MEX,3.969,1142.97,6.665,20470.494,North America
Mexico,2001,MEX,4.071,989.73,5.91,20078.219,North America
Mexico,2002,MEX,4.04,866.902,5.125,19744.793,North America
Mexico,2003,MEX,4.234,745.21,4.41,19701.463,North America
Mexico,2004,MEX,4.201,880.067,4.989,20127.225,North America
Mexico,2005,MEX,4.38,954.173,5.005,20277.256,North America
Mexico,2006,MEX,4.424,987.774,5.178,20965.826,North America
Mexico,2007,MEX,4.354,920.493,4.846,21102.27,North America
Mexico,2008,MEX,4.285,1176.672,6.043,20992.56,North America
Mexico,2009,MEX,4.11,860.881,4.559,19385.543,North America
Mexico,2010,MEX,4.017,1111.417,5.953,20058.385,North America
Mexico,2011,MEX,4.194,1078.2,5.602,20457.6,North America
Mexico,2012,MEX,4.293,995.117,5.194,20898.936,North America
Mexico,2013,MEX,4.186,914.872,4.834,20805.348,North America
Mexico,2014,MEX,4.041,1193.967,6.426,21069.766,North America
Mexico,2015,MEX,3.96,1065.917,5.862,21408.928,North America
Mexico,2016,MEX,3.917,1065.208,5.731,21578.264,North America
Mexico,2017,MEX,3.763,1087.424,5.77,21777.523,North America
Mexico,2018,MEX,3.76,1160.38,6.343,21997.773,North America
Mexico,2019,MEX,3.723,1190.531,6.641,21704.186,North America
Mexico,2020,MEX,3.383,1410.265,8.668,19728.482,North America
Mexico,2021,MEX,3.501,1635.596,9.538,20782.588,North America
Mexico,2022,MEX,3.528,1643.979,9.243,21391.857,North America
Mexico,2023,MEX,3.532,1396.725,7.928,21917.248,North America
Mexico,2024,MEX,3.523,1451.162,8.251,22039.629,North America
Morocco,1990,MAR,0.915,139.028,4.106,4418.66,Africa
Morocco,1991,MAR,0.955,137.326,4.074,4656.126,Africa
Morocco,1992,MAR,0.981,106.208,2.861,4483.2495,Africa
Morocco,1993,MAR,1.046,48.041,1.3,4379.764,Africa
Morocco,1994,MAR,1.082,89.741,2.237,4771.093,Africa
Morocco,1995,MAR,1.089,64.29,1.658,4444.2285,Africa
Morocco,1996,MAR,1.101,202.779,5.092,4916.48,Africa
Morocco,1997,MAR,1.102,212.62,5.214,4766.1104,Africa
Morocco,1998,MAR,1.118,178.704,4.334,5033.9233,Africa
Morocco,1999,MAR,1.141,81.766,1.936,5043.665,Africa
Morocco,2000,MAR,1.168,76.424,1.851,5100.1157,Africa
Morocco,2001,MAR,1.277,102.398,2.328,5417.5786,Africa
Morocco,2002,MAR,1.278,97.21,2.185,5544.072,Africa
Morocco,2003,MAR,1.237,151.539,3.443,5810.053,Africa
Morocco,2004,MAR,1.41,161.979,3.273,5996.39,Africa
Morocco,2005,MAR,1.471,103.699,1.954,6103.4224,Africa
Morocco,2006,MAR,1.503,101.3,1.895,6488.674,Africa
Morocco,2007,MAR,1.568,100.715,1.927,6620.5903,Africa
Morocco,2008,MAR,1.625,101.353,1.78,6901.9507,Africa
Morocco,2009,MAR,1.588,242.508,4.431,7063.727,Africa
Morocco,2010,MAR,1.674,331.001,5.532,7210.6367,Africa
Morocco,2011,MAR,1.667,212.346,3.421,7503.793,Africa
Morocco,2012,MAR,1.707,182.285,2.923,7628.644,Africa
Morocco,2013,MAR,1.675,302.779,4.796,7839.032,Africa
Morocco,2014,MAR,1.672,264.929,4.187,7951.7983,Africa
Morocco,2015,MAR,1.69,322.612,5.072,8198.809,Africa
Morocco,2016,MAR,1.669,334.112,5.258,8141.9404,Africa
Morocco,2017,MAR,1.724,326.896,4.972,8450.009,Africa
Morocco,2018,MAR,1.739,450.064,6.699,8611.75,Africa
Morocco,2019,MAR,1.898,515.642,7.11,8768.176,Africa
Morocco,2020,MAR,1.764,471.05,7.142,8054.563,Africa
Morocco,2021,MAR,1.902,516.225,7.126,8623.266,Africa
Morocco,2022,MAR,1.869,470.866,6.616,8690.448,Africa
Morocco,2023,MAR,1.829,570.368,7.974,8915.352,Africa
Morocco,2024,MAR,1.814,626.098,8.673,9162.747,Africa
Netherlands,1990,NLD,10.847,165.354,0.273,43128.312,Europe
Netherlands,1991,NLD,11.314,189.843,0.31,43833.484,Europe
Netherlands,1992,NLD,11.212,202.559,0.33,44245.527,Europe
Netherlands,1993,NLD,11.123,223.431,0.363,44490.758,Europe
Netherlands,1994,NLD,11.104,250.125,0.414,45532.805,Europe
Netherlands,1995,NLD,11.146,276.639,0.442,46720.29,Europe
Netherlands,1996,NLD,11.671,355.125,0.546,48095.965,Europe
Netherlands,1997,NLD,11.159,391.286,0.616,49881.875,Europe
Netherlands,1998,NLD,11.145,446.645,0.703,51879.38,Europe
Netherlands,1999,NLD,10.731,479.64,0.77,54134.363,Europe
Netherlands,2000,NLD,10.72,561.125,0.895,56016.87,Europe
Netherlands,2001,NLD,10.966,618.44,0.958,56887.434,Europe
Netherlands,2002,NLD,10.851,738.114,1.15,56664.414,Europe
Netherlands,2003,NLD,11.008,722.942,1.124,56452.867,Europe
Netherlands,2004,NLD,11.086,961.867,1.452,57391.363,Europe
Netherlands,2005,NLD,10.818,1358.866,2.013,58422.01,Europe
Netherlands,2006,NLD,10.506,1478.264,2.24,60391.543,Europe
Netherlands,2007,NLD,10.467,1566.805,2.341,62601.62,Europe
Netherlands,2008,NLD,10.598,1854.887,2.817,63678.402,Europe
Netherlands,2009,NLD,10.215,2146.828,3.323,61029.73,Europe
Netherlands,2010,NLD,10.88,2118.464,3.039,61518.555,Europe
Netherlands,2011,NLD,10.05,2342.906,3.546,62318.14,Europe
Netherlands,2012,NLD,9.799,2374.018,3.67,61480.812,Europe
Netherlands,2013,NLD,9.72,2258.202,3.61,61281.29,Europe
Netherlands,2014,NLD,9.249,2175.46,3.651,62045.855,Europe
Netherlands,2015,NLD,9.584,2414.153,4.031,63081.395,Europe
Netherlands,2016,NLD,9.579,2506.286,4.139,64267.74,Europe
Netherlands,2017,NLD,9.373,2906.195,4.795,65666.0,Europe
Netherlands,2018,NLD,9.085,3233.912,5.505,66758.266,Europe
Netherlands,2019,NLD,8.709,3894.91,6.709,67847.85,Europe
Netherlands,2020,NLD,7.766,5435.693,9.735,64862.19,Europe
Netherlands,2021,NLD,7.89,6538.391,11.483,68573.56,Europe
Netherlands,2022,NLD,7.121,7629.425,14.417,71324.04,Europe
Netherlands,2023,NLD,6.468,8561.005,16.63,70198.93,Europe
Netherlands,2024,NLD,6.297,9120.874,18.119,70498.88,Europe
New Zealand,1990,NZL,7.504,21675.588,40.273,30695.467,Oceania
New Zealand,1991,NZL,7.518,21072.354,39.293,28924.744,Oceania
New Zealand,1992,NZL,7.971,19303.381,36.402,28938.098,Oceania
New Zealand,1993,NZL,7.764,21075.979,39.094,30438.627,Oceania
New Zealand,1994,NZL,7.701,22474.469,40.072,31574.357,Oceania
New Zealand,1995,NZL,7.617,23388.635,40.821,32584.654,Oceania
New Zealand,1996,NZL,7.853,21981.324,38.333,33231.45,Oceania
New Zealand,1997,NZL,8.277,19635.914,34.585,33480.145,Oceania
New Zealand,1998,NZL,7.828,21181.328,37.698,33469.254,Oceania
New Zealand,1999,NZL,8.198,19524.355,34.58,35084.293,Oceania
New Zealand,2000,NZL,8.353,20712.252,35.364,35879.793,Oceania
New Zealand,2001,NZL,8.828,18322.582,31.767,36885.645,Oceania
New Zealand,2002,NZL,8.737,20017.92,34.139,37959.066,Oceania
New Zealand,2003,NZL,9.004,18646.236,33.366,38976.914,Oceania
New Zealand,2004,NZL,8.768,20913.676,36.99,39971.77,Oceania
New Zealand,2005,NZL,9.045,18442.223,33.787,40848.297,Oceania
New Zealand,2006,NZL,8.92,18512.279,34.047,41475.12,Oceania
New Zealand,2007,NZL,8.615,18629.203,34.701,42346.09,Oceania
New Zealand,2008,NZL,8.796,18087.959,33.836,41561.184,Oceania
New Zealand,2009,NZL,8.037,19730.23,37.362,41132.336,Oceania
New Zealand,2010,NZL,8.001,20554.561,38.311,41270.93,Oceania
New Zealand,2011,NZL,7.813,20962.76,39.187,41814.887,Oceania
New Zealand,2012,NZL,8.142,19700.959,36.696,42570.332,Oceania
New Zealand,2013,NZL,7.908,19711.93,36.769,43338.438,Oceania
New Zealand,2014,NZL,7.827,20720.326,37.452,44255.504,Oceania
New Zealand,2015,NZL,7.76,20851.242,38.143,44963.832,Oceania
New Zealand,2016,NZL,7.24,21035.561,38.817,45626.684,Oceania
New Zealand,2017,NZL,7.41,20038.508,37.085,46193.29,Oceania
New Zealand,2018,NZL,7.282,20107.986,38.098,46947.938,Oceania
New Zealand,2019,NZL,7.358,19517.045,36.9,47362.32,Oceania
New Zealand,2020,NZL,6.728,18595.084,39.275,46266.395,Oceania
New Zealand,2021,NZL,6.773,18690.176,40.316,48248.72,Oceania
New Zealand,2022,NZL,6.229,19700.674,43.295,49964.176,Oceania
New Zealand,2023,NZL,6.101,19614.064,42.265,49508.27,Oceania
New Zealand,2024,NZL,6.229,19150.08,42.554,49316.4,Oceania
North Macedonia,1990,MKD,5.378,660.898,4.612,12278.664,Europe
North Macedonia,1991,MKD,3.788,1145.697,8.041,11564.096,Europe
North Macedonia,1992,MKD,4.13,1158.936,7.83,10929.661,Europe
North Macedonia,1993,MKD,3.787,722.524,4.804,10242.651,Europe
North Macedonia,1994,MKD,3.966,968.829,6.818,10134.215,Europe
North Macedonia,1995,MKD,3.966,1113.318,7.805,9991.822,Europe
North Macedonia,1996,MKD,4.679,1173.192,7.127,10039.811,Europe
North Macedonia,1997,MKD,4.169,1234.102,8.375,10264.373,Europe
North Macedonia,1998,MKD,4.735,1476.428,8.919,10554.864,Europe
North Macedonia,1999,MKD,4.288,1883.871,11.962,10960.327,Europe
North Macedonia,2000,MKD,4.116,1579.776,10.608,11406.856,Europe
North Macedonia,2001,MKD,4.013,836.898,5.981,11010.618,Europe
North Macedonia,2002,MKD,3.778,999.755,7.348,11256.536,Europe
North Macedonia,2003,MKD,4.1,1798.712,11.797,11492.115,Europe
North Macedonia,2004,MKD,3.944,1924.804,12.822,12068.28,Europe
North Macedonia,2005,MKD,4.113,1919.196,12.409,12706.815,Europe
North Macedonia,2006,MKD,4.141,2111.668,13.409,13433.544,Europe
North Macedonia,2007,MKD,4.329,1290.205,8.212,14385.061,Europe
North Macedonia,2008,MKD,4.315,1077.369,7.049,15260.252,Europe
North Macedonia,2009,MKD,4.002,1628.31,10.849,15304.198,Europe
North Macedonia,2010,MKD,3.988,3088.4,18.923,15919.69,Europe
North Macedonia,2011,MKD,4.324,1822.556,11.084,16367.035,Europe
North Macedonia,2012,MKD,4.171,1328.341,8.636,16356.34,Europe
North Macedonia,2013,MKD,3.702,2028.882,13.683,16897.016,Europe
North Macedonia,2014,MKD,3.587,1646.927,11.857,17557.338,Europe
North Macedonia,2015,MKD,3.393,2601.456,17.673,18283.209,Europe
North Macedonia,2016,MKD,3.368,2659.653,17.241,18864.291,Europe
North Macedonia,2017,MKD,3.653,1686.774,11.201,19145.25,Europe
North Macedonia,2018,MKD,3.466,2565.424,16.351,19796.906,Europe
North Macedonia,2019,MKD,4.018,1772.26,10.903,20711.266,Europe
North Macedonia,2020,MKD,3.729,1966.569,13.396,19954.4,Europe
North Macedonia,2021,MKD,3.521,2228.248,14.348,21070.275,Europe
North Macedonia,2022,MKD,3.995,2163.208,13.053,21715.434,Europe
North Macedonia,2023,MKD,4.006,2956.764,16.833,22317.725,Europe
North Macedonia,2024,MKD,3.631,2576.669,16.037,23029.414,Europe
Norway,1990,NOR,8.254,79496.461,71.558,57106.883,Europe
Norway,1991,NOR,7.853,71940.023,70.179,58588.47,Europe
Norway,1992,NOR,8.026,75776.047,71.026,60333.45,Europe
Norway,1993,NOR,8.337,76992.594,70.755,61681.805,Europe
Norway,1994,NOR,8.731,71714.641,68.297,64432.074,Europe
Norway,1995,NOR,8.825,77658.844,69.429,66762.16,Europe
Norway,1996,NOR,9.482,66073.586,64.532,69764.38,Europe
Norway,1997,NOR,9.454,69401.828,65.003,73053.97,Europe
Norway,1998,NOR,9.441,72726.047,65.899,74558.3,Europe
Norway,1999,NOR,9.55,75819.195,67.145,75583.836,Europe
Norway,2000,NOR,9.381,87920.648,70.793,77587.21,Europe
Norway,2001,NOR,9.642,73921.734,66.998,78791.305,Europe
Norway,2002,NOR,9.381,78326.094,68.324,79447.09,Europe
Norway,2003,NOR,9.622,63324.148,62.65,79728.78,Europe
